source_record_id,observed_at,meter_id,active_power_kw,cumulative_energy_kwh
src-meter-0212-007,2026-01-15T11:32:00Z,meter-b-f04,18.71,13570.784
src-meter-0212-008,2026-01-15T11:32:00Z,meter-c-f01,11.46,14044.315
src-meter-0212-009,2026-01-15T11:32:00Z,meter-c-f02,12.96,14548.395
src-meter-0212-010,2026-01-15T11:32:00Z,meter-c-f03,13.85,15052.564
src-meter-0212-011,2026-01-15T11:32:00Z,meter-c-f04,15.81,15556.754
src-meter-0213-000,2026-01-15T11:33:00Z,meter-a-f01,13.93,10052.332
src-meter-0213-001,2026-01-15T11:33:00Z,meter-a-f02,14.35,10557.524
src-meter-0213-002,2026-01-15T11:33:00Z,meter-a-f03,15.50,11062.420
src-meter-0213-003,2026-01-15T11:33:00Z,meter-a-f04,16.72,11566.979
src-meter-0213-004,2026-01-15T11:33:00Z,meter-b-f01,14.35,12058.483
src-meter-0213-005,2026-01-15T11:33:00Z,meter-b-f02,15.67,12562.842
src-meter-0213-006,2026-01-15T11:33:00Z,meter-b-f03,17.00,13066.965
src-meter-0213-007,2026-01-15T11:33:00Z,meter-b-f04,18.72,13571.096
src-meter-0213-008,2026-01-15T11:33:00Z,meter-c-f01,11.21,14044.502
src-meter-0213-009,2026-01-15T11:33:00Z,meter-c-f02,13.12,14548.613
src-meter-0213-010,2026-01-15T11:33:00Z,meter-c-f03,14.03,15052.798
src-meter-0213-011,2026-01-15T11:33:00Z,meter-c-f04,15.53,15557.013
src-meter-0214-000,2026-01-15T11:34:00Z,meter-a-f01,13.52,10052.557
src-meter-0214-001,2026-01-15T11:34:00Z,meter-a-f02,14.94,10557.773
src-meter-0214-002,2026-01-15T11:34:00Z,meter-a-f03,15.43,11062.677
src-meter-0214-003,2026-01-15T11:34:00Z,meter-a-f04,16.57,11567.255
src-meter-0214-004,2026-01-15T11:34:00Z,meter-b-f01,14.22,12058.720
src-meter-0214-005,2026-01-15T11:34:00Z,meter-b-f02,15.45,12563.100
src-meter-0214-006,2026-01-15T11:34:00Z,meter-b-f03,17.02,13067.248
src-meter-0214-007,2026-01-15T11:34:00Z,meter-b-f04,18.42,13571.403
src-meter-0214-008,2026-01-15T11:34:00Z,meter-c-f01,11.67,14044.696
src-meter-0214-009,2026-01-15T11:34:00Z,meter-c-f02,12.69,14548.825
src-meter-0214-010,2026-01-15T11:34:00Z,meter-c-f03,14.16,15053.034
src-meter-0214-011,2026-01-15T11:34:00Z,meter-c-f04,15.75,15557.276
src-meter-0215-000,2026-01-15T11:35:00Z,meter-a-f01,13.93,10052.790
src-meter-0215-001,2026-01-15T11:35:00Z,meter-a-f02,14.45,10558.014
src-meter-0215-002,2026-01-15T11:35:00Z,meter-a-f03,15.11,11062.929
src-meter-0215-003,2026-01-15T11:35:00Z,meter-a-f04,16.90,11567.537
src-meter-0215-004,2026-01-15T11:35:00Z,meter-b-f01,14.57,12058.963
src-meter-0215-005,2026-01-15T11:35:00Z,meter-b-f02,16.12,12563.368
src-meter-0215-006,2026-01-15T11:35:00Z,meter-b-f03,17.31,13067.537
src-meter-0215-007,2026-01-15T11:35:00Z,meter-b-f04,18.48,13571.711
src-meter-0215-008,2026-01-15T11:35:00Z,meter-c-f01,11.52,14044.888
src-meter-0215-009,2026-01-15T11:35:00Z,meter-c-f02,12.86,14549.039
src-meter-0215-010,2026-01-15T11:35:00Z,meter-c-f03,14.43,15053.274
src-meter-0215-011,2026-01-15T11:35:00Z,meter-c-f04,15.82,15557.539
src-meter-0216-000,2026-01-15T11:36:00Z,meter-a-f01,14.09,10053.024
src-meter-0216-001,2026-01-15T11:36:00Z,meter-a-f02,14.28,10558.252
src-meter-0216-002,2026-01-15T11:36:00Z,meter-a-f03,15.07,11063.180
src-meter-0216-003,2026-01-15T11:36:00Z,meter-a-f04,16.55,11567.813
src-meter-0216-004,2026-01-15T11:36:00Z,meter-b-f01,14.25,12059.200
src-meter-0216-005,2026-01-15T11:36:00Z,meter-b-f02,15.56,12563.628
src-meter-0216-006,2026-01-15T11:36:00Z,meter-b-f03,17.55,13067.829
src-meter-0216-007,2026-01-15T11:36:00Z,meter-b-f04,18.46,13572.019
src-meter-0216-008,2026-01-15T11:36:00Z,meter-c-f01,11.29,14045.076
src-meter-0216-009,2026-01-15T11:36:00Z,meter-c-f02,12.81,14549.253
src-meter-0216-010,2026-01-15T11:36:00Z,meter-c-f03,14.25,15053.512
src-meter-0216-011,2026-01-15T11:36:00Z,meter-c-f04,15.41,15557.796
src-meter-0217-000,2026-01-15T11:37:00Z,meter-a-f01,13.45,10053.248
src-meter-0217-001,2026-01-15T11:37:00Z,meter-a-f02,14.29,10558.490
src-meter-0217-002,2026-01-15T11:37:00Z,meter-a-f03,15.47,11063.438
src-meter-0217-003,2026-01-15T11:37:00Z,meter-a-f04,16.27,11568.084
src-meter-0217-004,2026-01-15T11:37:00Z,meter-b-f01,14.65,12059.444
src-meter-0217-005,2026-01-15T11:37:00Z,meter-b-f02,16.13,12563.896
src-meter-0217-006,2026-01-15T11:37:00Z,meter-b-f03,17.22,13068.116
src-meter-0217-007,2026-01-15T11:37:00Z,meter-b-f04,18.53,13572.327
src-meter-0217-008,2026-01-15T11:37:00Z,meter-c-f01,11.29,14045.264
src-meter-0217-009,2026-01-15T11:37:00Z,meter-c-f02,12.67,14549.464
src-meter-0217-010,2026-01-15T11:37:00Z,meter-c-f03,14.24,15053.749
src-meter-0217-011,2026-01-15T11:37:00Z,meter-c-f04,15.52,15558.055
src-meter-0218-000,2026-01-15T11:38:00Z,meter-a-f01,13.80,10053.478
src-meter-0218-001,2026-01-15T11:38:00Z,meter-a-f02,14.34,10558.729
src-meter-0218-002,2026-01-15T11:38:00Z,meter-a-f03,15.23,11063.692
src-meter-0218-003,2026-01-15T11:38:00Z,meter-a-f04,16.74,11568.363
src-meter-0218-004,2026-01-15T11:38:00Z,meter-b-f01,14.63,12059.688
src-meter-0218-005,2026-01-15T11:38:00Z,meter-b-f02,15.58,12564.156
src-meter-0218-006,2026-01-15T11:38:00Z,meter-b-f03,17.33,13068.405
src-meter-0218-007,2026-01-15T11:38:00Z,meter-b-f04,18.33,13572.633
src-meter-0218-008,2026-01-15T11:38:00Z,meter-c-f01,11.11,14045.449
src-meter-0218-009,2026-01-15T11:38:00Z,meter-c-f02,13.01,14549.681
src-meter-0218-010,2026-01-15T11:38:00Z,meter-c-f03,14.23,15053.986
src-meter-0218-011,2026-01-15T11:38:00Z,meter-c-f04,15.40,15558.311
src-meter-0219-000,2026-01-15T11:39:00Z,meter-a-f01,13.47,10053.703
src-meter-0219-001,2026-01-15T11:39:00Z,meter-a-f02,14.34,10558.968
src-meter-0219-002,2026-01-15T11:39:00Z,meter-a-f03,15.16,11063.945
src-meter-0219-003,2026-01-15T11:39:00Z,meter-a-f04,16.66,11568.640
src-meter-0219-004,2026-01-15T11:39:00Z,meter-b-f01,14.45,12059.929
src-meter-0219-005,2026-01-15T11:39:00Z,meter-b-f02,15.58,12564.416
src-meter-0219-006,2026-01-15T11:39:00Z,meter-b-f03,16.97,13068.688
src-meter-0219-007,2026-01-15T11:39:00Z,meter-b-f04,18.26,13572.937
src-meter-0219-008,2026-01-15T11:39:00Z,meter-c-f01,11.59,14045.643
src-meter-0219-009,2026-01-15T11:39:00Z,meter-c-f02,12.80,14549.894
src-meter-0219-010,2026-01-15T11:39:00Z,meter-c-f03,14.45,15054.227
src-meter-0219-011,2026-01-15T11:39:00Z,meter-c-f04,15.73,15558.574
src-meter-0220-000,2026-01-15T11:40:00Z,meter-a-f01,13.69,10053.931
src-meter-0220-001,2026-01-15T11:40:00Z,meter-a-f02,14.34,10559.207
src-meter-0220-002,2026-01-15T11:40:00Z,meter-a-f03,15.31,11064.200
src-meter-0220-003,2026-01-15T11:40:00Z,meter-a-f04,16.75,11568.920
src-meter-0220-004,2026-01-15T11:40:00Z,meter-b-f01,14.47,12060.170
src-meter-0220-005,2026-01-15T11:40:00Z,meter-b-f02,15.60,12564.676
src-meter-0220-006,2026-01-15T11:40:00Z,meter-b-f03,17.43,13068.979
src-meter-0220-007,2026-01-15T11:40:00Z,meter-b-f04,18.81,13573.251
src-meter-0220-008,2026-01-15T11:40:00Z,meter-c-f01,11.15,14045.828
src-meter-0220-009,2026-01-15T11:40:00Z,meter-c-f02,12.83,14550.108
src-meter-0220-010,2026-01-15T11:40:00Z,meter-c-f03,14.51,15054.469
src-meter-0220-011,2026-01-15T11:40:00Z,meter-c-f04,15.78,15558.836
src-meter-0221-000,2026-01-15T11:41:00Z,meter-a-f01,13.59,10054.158
src-meter-0221-001,2026-01-15T11:41:00Z,meter-a-f02,14.25,10559.445
src-meter-0221-002,2026-01-15T11:41:00Z,meter-a-f03,14.87,11064.448
src-meter-0221-003,2026-01-15T11:41:00Z,meter-a-f04,16.38,11569.193
src-meter-0221-004,2026-01-15T11:41:00Z,meter-b-f01,14.60,12060.414
src-meter-0221-005,2026-01-15T11:41:00Z,meter-b-f02,15.87,12564.940
src-meter-0221-006,2026-01-15T11:41:00Z,meter-b-f03,17.26,13069.266
src-meter-0221-007,2026-01-15T11:41:00Z,meter-b-f04,18.43,13573.558
src-meter-0221-008,2026-01-15T11:41:00Z,meter-c-f01,11.30,14046.017
src-meter-0221-009,2026-01-15T11:41:00Z,meter-c-f02,12.60,14550.318
src-meter-0221-010,2026-01-15T11:41:00Z,meter-c-f03,14.01,15054.702
src-meter-0221-011,2026-01-15T11:41:00Z,meter-c-f04,15.70,15559.098
src-meter-0222-000,2026-01-15T11:42:00Z,meter-a-f01,13.24,10054.379
src-meter-0222-001,2026-01-15T11:42:00Z,meter-a-f02,14.02,10559.679
src-meter-0222-002,2026-01-15T11:42:00Z,meter-a-f03,15.54,11064.707
src-meter-0222-003,2026-01-15T11:42:00Z,meter-a-f04,16.39,11569.466
src-meter-0222-004,2026-01-15T11:42:00Z,meter-b-f01,14.21,12060.651
src-meter-0222-005,2026-01-15T11:42:00Z,meter-b-f02,15.51,12565.199
src-meter-0222-006,2026-01-15T11:42:00Z,meter-b-f03,17.15,13069.552
src-meter-0222-007,2026-01-15T11:42:00Z,meter-b-f04,18.58,13573.868
src-meter-0222-008,2026-01-15T11:42:00Z,meter-c-f01,11.28,14046.205
src-meter-0222-009,2026-01-15T11:42:00Z,meter-c-f02,12.67,14550.529
src-meter-0222-010,2026-01-15T11:42:00Z,meter-c-f03,14.16,15054.938
src-meter-0222-011,2026-01-15T11:42:00Z,meter-c-f04,15.52,15559.357
src-meter-0223-000,2026-01-15T11:43:00Z,meter-a-f01,13.36,10054.601
src-meter-0223-001,2026-01-15T11:43:00Z,meter-a-f02,14.38,10559.918
src-meter-0223-002,2026-01-15T11:43:00Z,meter-a-f03,14.86,11064.954
src-meter-0223-003,2026-01-15T11:43:00Z,meter-a-f04,16.33,11569.738
src-meter-0223-004,2026-01-15T11:43:00Z,meter-b-f01,14.75,12060.896
src-meter-0223-005,2026-01-15T11:43:00Z,meter-b-f02,15.90,12565.464
src-meter-0223-006,2026-01-15T11:43:00Z,meter-b-f03,16.99,13069.835
src-meter-0223-007,2026-01-15T11:43:00Z,meter-b-f04,18.53,13574.176
src-meter-0223-008,2026-01-15T11:43:00Z,meter-c-f01,11.49,14046.396
src-meter-0223-009,2026-01-15T11:43:00Z,meter-c-f02,13.06,14550.747
src-meter-0223-010,2026-01-15T11:43:00Z,meter-c-f03,14.40,15055.178
src-meter-0223-011,2026-01-15T11:43:00Z,meter-c-f04,15.27,15559.611
src-meter-0224-000,2026-01-15T11:44:00Z,meter-a-f01,13.65,10054.829
src-meter-0224-001,2026-01-15T11:44:00Z,meter-a-f02,14.39,10560.158
src-meter-0224-002,2026-01-15T11:44:00Z,meter-a-f03,15.39,11065.211
src-meter-0224-003,2026-01-15T11:44:00Z,meter-a-f04,16.58,11570.014
src-meter-0224-004,2026-01-15T11:44:00Z,meter-b-f01,14.13,12061.132
src-meter-0224-005,2026-01-15T11:44:00Z,meter-b-f02,16.01,12565.731
src-meter-0224-006,2026-01-15T11:44:00Z,meter-b-f03,17.38,13070.125
src-meter-0224-007,2026-01-15T11:44:00Z,meter-b-f04,18.70,13574.488
src-meter-0224-008,2026-01-15T11:44:00Z,meter-c-f01,11.45,14046.587
src-meter-0224-009,2026-01-15T11:44:00Z,meter-c-f02,13.14,14550.966
src-meter-0224-010,2026-01-15T11:44:00Z,meter-c-f03,14.46,15055.419
src-meter-0224-011,2026-01-15T11:44:00Z,meter-c-f04,15.57,15559.871
src-meter-0225-000,2026-01-15T11:45:00Z,meter-a-f01,13.14,10055.048
src-meter-0225-001,2026-01-15T11:45:00Z,meter-a-f02,13.84,10560.389
src-meter-0225-002,2026-01-15T11:45:00Z,meter-a-f03,14.91,11065.459
src-meter-0225-003,2026-01-15T11:45:00Z,meter-a-f04,16.32,11570.286
src-meter-0225-004,2026-01-15T11:45:00Z,meter-b-f01,14.08,12061.366
src-meter-0225-005,2026-01-15T11:45:00Z,meter-b-f02,15.64,12565.991
src-meter-0225-006,2026-01-15T11:45:00Z,meter-b-f03,16.89,13070.406
src-meter-0225-007,2026-01-15T11:45:00Z,meter-b-f04,18.94,13574.804
src-meter-0225-008,2026-01-15T11:45:00Z,meter-c-f01,11.52,14046.779
src-meter-0225-009,2026-01-15T11:45:00Z,meter-c-f02,12.86,14551.180
src-meter-0225-010,2026-01-15T11:45:00Z,meter-c-f03,13.91,15055.651
src-meter-0225-011,2026-01-15T11:45:00Z,meter-c-f04,15.52,15560.130
src-meter-0226-000,2026-01-15T11:46:00Z,meter-a-f01,13.51,10055.273
src-meter-0226-001,2026-01-15T11:46:00Z,meter-a-f02,14.07,10560.623
src-meter-0226-002,2026-01-15T11:46:00Z,meter-a-f03,15.38,11065.716
src-meter-0226-003,2026-01-15T11:46:00Z,meter-a-f04,16.42,11570.560
src-meter-0226-004,2026-01-15T11:46:00Z,meter-b-f01,14.51,12061.608
src-meter-0226-005,2026-01-15T11:46:00Z,meter-b-f02,15.61,12566.251
src-meter-0226-006,2026-01-15T11:46:00Z,meter-b-f03,17.42,13070.697
src-meter-0226-007,2026-01-15T11:46:00Z,meter-b-f04,18.40,13575.110
src-meter-0226-008,2026-01-15T11:46:00Z,meter-c-f01,11.64,14046.973
src-meter-0226-009,2026-01-15T11:46:00Z,meter-c-f02,12.89,14551.395
src-meter-0226-010,2026-01-15T11:46:00Z,meter-c-f03,13.93,15055.883
src-meter-0226-011,2026-01-15T11:46:00Z,meter-c-f04,15.63,15560.390
src-meter-0227-000,2026-01-15T11:47:00Z,meter-a-f01,13.41,10055.496
src-meter-0227-001,2026-01-15T11:47:00Z,meter-a-f02,14.35,10560.862
src-meter-0227-002,2026-01-15T11:47:00Z,meter-a-f03,15.35,11065.971
src-meter-0227-003,2026-01-15T11:47:00Z,meter-a-f04,16.81,11570.840
src-meter-0227-004,2026-01-15T11:47:00Z,meter-b-f01,14.63,12061.852
src-meter-0227-005,2026-01-15T11:47:00Z,meter-b-f02,15.86,12566.516
src-meter-0227-006,2026-01-15T11:47:00Z,meter-b-f03,17.21,13070.983
src-meter-0227-007,2026-01-15T11:47:00Z,meter-b-f04,18.87,13575.425
src-meter-0227-008,2026-01-15T11:47:00Z,meter-c-f01,11.30,14047.161
src-meter-0227-009,2026-01-15T11:47:00Z,meter-c-f02,13.04,14551.612
src-meter-0227-010,2026-01-15T11:47:00Z,meter-c-f03,14.37,15056.123
src-meter-0227-011,2026-01-15T11:47:00Z,meter-c-f04,15.73,15560.652
src-meter-0228-000,2026-01-15T11:48:00Z,meter-a-f01,13.57,10055.723
src-meter-0228-001,2026-01-15T11:48:00Z,meter-a-f02,14.14,10561.098
src-meter-0228-002,2026-01-15T11:48:00Z,meter-a-f03,15.39,11066.228
src-meter-0228-003,2026-01-15T11:48:00Z,meter-a-f04,16.93,11571.122
src-meter-0228-004,2026-01-15T11:48:00Z,meter-b-f01,14.11,12062.087
src-meter-0228-005,2026-01-15T11:48:00Z,meter-b-f02,15.89,12566.781
src-meter-0228-006,2026-01-15T11:48:00Z,meter-b-f03,17.00,13071.267
src-meter-0228-007,2026-01-15T11:48:00Z,meter-b-f04,18.40,13575.732
src-meter-0228-008,2026-01-15T11:48:00Z,meter-c-f01,11.40,14047.351
src-meter-0228-009,2026-01-15T11:48:00Z,meter-c-f02,12.96,14551.828
src-meter-0228-010,2026-01-15T11:48:00Z,meter-c-f03,14.30,15056.361
src-meter-0228-011,2026-01-15T11:48:00Z,meter-c-f04,15.55,15560.911
src-meter-0229-000,2026-01-15T11:49:00Z,meter-a-f01,13.31,10055.944
src-meter-0229-001,2026-01-15T11:49:00Z,meter-a-f02,13.99,10561.331
src-meter-0229-002,2026-01-15T11:49:00Z,meter-a-f03,14.85,11066.476
src-meter-0229-003,2026-01-15T11:49:00Z,meter-a-f04,16.39,11571.396
src-meter-0229-004,2026-01-15T11:49:00Z,meter-b-f01,14.32,12062.326
src-meter-0229-005,2026-01-15T11:49:00Z,meter-b-f02,16.07,12567.048
src-meter-0229-006,2026-01-15T11:49:00Z,meter-b-f03,16.87,13071.548
src-meter-0229-007,2026-01-15T11:49:00Z,meter-b-f04,18.63,13576.042
src-meter-0229-008,2026-01-15T11:49:00Z,meter-c-f01,11.10,14047.536
src-meter-0229-009,2026-01-15T11:49:00Z,meter-c-f02,12.72,14552.040
src-meter-0229-010,2026-01-15T11:49:00Z,meter-c-f03,14.28,15056.599
src-meter-0229-011,2026-01-15T11:49:00Z,meter-c-f04,15.84,15561.175
src-meter-0230-000,2026-01-15T11:50:00Z,meter-a-f01,13.27,10056.166
src-meter-0230-001,2026-01-15T11:50:00Z,meter-a-f02,13.70,10561.560
src-meter-0230-002,2026-01-15T11:50:00Z,meter-a-f03,15.11,11066.727
src-meter-0230-003,2026-01-15T11:50:00Z,meter-a-f04,16.39,11571.669
src-meter-0230-004,2026-01-15T11:50:00Z,meter-b-f01,14.46,12062.567
src-meter-0230-005,2026-01-15T11:50:00Z,meter-b-f02,16.00,12567.315
src-meter-0230-006,2026-01-15T11:50:00Z,meter-b-f03,16.92,13071.830
src-meter-0230-007,2026-01-15T11:50:00Z,meter-b-f04,18.27,13576.347
src-meter-0230-008,2026-01-15T11:50:00Z,meter-c-f01,11.09,14047.721
src-meter-0230-009,2026-01-15T11:50:00Z,meter-c-f02,12.62,14552.250
src-meter-0230-010,2026-01-15T11:50:00Z,meter-c-f03,14.36,15056.838
src-meter-0230-011,2026-01-15T11:50:00Z,meter-c-f04,15.55,15561.435
src-meter-0231-000,2026-01-15T11:51:00Z,meter-a-f01,13.08,10056.384
src-meter-0231-001,2026-01-15T11:51:00Z,meter-a-f02,13.78,10561.789
src-meter-0231-002,2026-01-15T11:51:00Z,meter-a-f03,15.12,11066.979
src-meter-0231-003,2026-01-15T11:51:00Z,meter-a-f04,16.55,11571.945
src-meter-0231-004,2026-01-15T11:51:00Z,meter-b-f01,14.48,12062.808
src-meter-0231-005,2026-01-15T11:51:00Z,meter-b-f02,15.69,12567.577
src-meter-0231-006,2026-01-15T11:51:00Z,meter-b-f03,17.23,13072.117
src-meter-0231-007,2026-01-15T11:51:00Z,meter-b-f04,18.93,13576.662
src-meter-0231-008,2026-01-15T11:51:00Z,meter-c-f01,11.55,14047.914
src-meter-0231-009,2026-01-15T11:51:00Z,meter-c-f02,12.89,14552.465
src-meter-0231-010,2026-01-15T11:51:00Z,meter-c-f03,14.02,15057.072
src-meter-0231-011,2026-01-15T11:51:00Z,meter-c-f04,15.60,15561.695
src-meter-0232-000,2026-01-15T11:52:00Z,meter-a-f01,13.17,10056.603
src-meter-0232-001,2026-01-15T11:52:00Z,meter-a-f02,14.06,10562.024
src-meter-0232-002,2026-01-15T11:52:00Z,meter-a-f03,15.25,11067.234
src-meter-0232-003,2026-01-15T11:52:00Z,meter-a-f04,16.93,11572.227
src-meter-0232-004,2026-01-15T11:52:00Z,meter-b-f01,14.10,12063.043
src-meter-0232-005,2026-01-15T11:52:00Z,meter-b-f02,16.03,12567.844
src-meter-0232-006,2026-01-15T11:52:00Z,meter-b-f03,16.93,13072.399
src-meter-0232-007,2026-01-15T11:52:00Z,meter-b-f04,18.40,13576.969
src-meter-0232-008,2026-01-15T11:52:00Z,meter-c-f01,11.57,14048.106
src-meter-0232-009,2026-01-15T11:52:00Z,meter-c-f02,12.48,14552.673
src-meter-0232-010,2026-01-15T11:52:00Z,meter-c-f03,14.41,15057.312
src-meter-0232-011,2026-01-15T11:52:00Z,meter-c-f04,15.87,15561.959
src-meter-0233-000,2026-01-15T11:53:00Z,meter-a-f01,12.94,10056.819
src-meter-0233-001,2026-01-15T11:53:00Z,meter-a-f02,13.83,10562.254
src-meter-0233-002,2026-01-15T11:53:00Z,meter-a-f03,15.33,11067.489
src-meter-0233-003,2026-01-15T11:53:00Z,meter-a-f04,16.63,11572.504
src-meter-0233-004,2026-01-15T11:53:00Z,meter-b-f01,14.21,12063.280
src-meter-0233-005,2026-01-15T11:53:00Z,meter-b-f02,15.90,12568.109
src-meter-0233-006,2026-01-15T11:53:00Z,meter-b-f03,17.19,13072.686
src-meter-0233-007,2026-01-15T11:53:00Z,meter-b-f04,18.82,13577.283
src-meter-0233-008,2026-01-15T11:53:00Z,meter-c-f01,11.57,14048.299
src-meter-0233-009,2026-01-15T11:53:00Z,meter-c-f02,13.09,14552.891
src-meter-0233-010,2026-01-15T11:53:00Z,meter-c-f03,14.41,15057.552
src-meter-0233-011,2026-01-15T11:53:00Z,meter-c-f04,15.44,15562.216
src-meter-0234-000,2026-01-15T11:54:00Z,meter-a-f01,13.19,10057.039
src-meter-0234-001,2026-01-15T11:54:00Z,meter-a-f02,13.56,10562.480
src-meter-0234-002,2026-01-15T11:54:00Z,meter-a-f03,15.53,11067.748
src-meter-0234-003,2026-01-15T11:54:00Z,meter-a-f04,16.89,11572.785
src-meter-0234-004,2026-01-15T11:54:00Z,meter-b-f01,14.29,12063.518
src-meter-0234-005,2026-01-15T11:54:00Z,meter-b-f02,15.47,12568.367
src-meter-0234-006,2026-01-15T11:54:00Z,meter-b-f03,17.00,13072.969
src-meter-0234-007,2026-01-15T11:54:00Z,meter-b-f04,18.68,13577.594
src-meter-0234-008,2026-01-15T11:54:00Z,meter-c-f01,11.20,14048.486
src-meter-0234-009,2026-01-15T11:54:00Z,meter-c-f02,12.51,14553.100
src-meter-0234-010,2026-01-15T11:54:00Z,meter-c-f03,14.31,15057.791
src-meter-0234-011,2026-01-15T11:54:00Z,meter-c-f04,15.60,15562.476
src-meter-0235-000,2026-01-15T11:55:00Z,meter-a-f01,12.92,10057.254
src-meter-0235-001,2026-01-15T11:55:00Z,meter-a-f02,13.88,10562.711
src-meter-0235-002,2026-01-15T11:55:00Z,meter-a-f03,15.37,11068.004
src-meter-0235-003,2026-01-15T11:55:00Z,meter-a-f04,16.87,11573.066
src-meter-0235-004,2026-01-15T11:55:00Z,meter-b-f01,14.69,12063.763
src-meter-0235-005,2026-01-15T11:55:00Z,meter-b-f02,15.77,12568.629
src-meter-0235-006,2026-01-15T11:55:00Z,meter-b-f03,17.53,13073.261
src-meter-0235-007,2026-01-15T11:55:00Z,meter-b-f04,18.33,13577.900
src-meter-0235-008,2026-01-15T11:55:00Z,meter-c-f01,11.42,14048.676
src-meter-0235-009,2026-01-15T11:55:00Z,meter-c-f02,12.90,14553.315
src-meter-0235-010,2026-01-15T11:55:00Z,meter-c-f03,14.24,15058.028
src-meter-0235-011,2026-01-15T11:55:00Z,meter-c-f04,15.52,15562.735
src-meter-0236-000,2026-01-15T11:56:00Z,meter-a-f01,13.19,10057.474
src-meter-0236-001,2026-01-15T11:56:00Z,meter-a-f02,13.86,10562.942
src-meter-0236-002,2026-01-15T11:56:00Z,meter-a-f03,15.17,11068.257
src-meter-0236-003,2026-01-15T11:56:00Z,meter-a-f04,16.82,11573.347
src-meter-0236-004,2026-01-15T11:56:00Z,meter-b-f01,14.51,12064.005
src-meter-0236-005,2026-01-15T11:56:00Z,meter-b-f02,15.98,12568.896
src-meter-0236-006,2026-01-15T11:56:00Z,meter-b-f03,17.17,13073.547
src-meter-0236-007,2026-01-15T11:56:00Z,meter-b-f04,18.58,13578.209
src-meter-0236-008,2026-01-15T11:56:00Z,meter-c-f01,11.28,14048.864
src-meter-0236-009,2026-01-15T11:56:00Z,meter-c-f02,12.60,14553.525
src-meter-0236-010,2026-01-15T11:56:00Z,meter-c-f03,14.26,15058.266
src-meter-0236-011,2026-01-15T11:56:00Z,meter-c-f04,15.90,15563.000
src-meter-0237-000,2026-01-15T11:57:00Z,meter-a-f01,13.23,10057.694
src-meter-0237-001,2026-01-15T11:57:00Z,meter-a-f02,13.61,10563.169
src-meter-0237-002,2026-01-15T11:57:00Z,meter-a-f03,15.28,11068.511
src-meter-0237-003,2026-01-15T11:57:00Z,meter-a-f04,16.71,11573.625
src-meter-0237-004,2026-01-15T11:57:00Z,meter-b-f01,14.06,12064.239
src-meter-0237-005,2026-01-15T11:57:00Z,meter-b-f02,15.93,12569.161
src-meter-0237-006,2026-01-15T11:57:00Z,meter-b-f03,17.11,13073.833
src-meter-0237-007,2026-01-15T11:57:00Z,meter-b-f04,18.55,13578.518
src-meter-0237-008,2026-01-15T11:57:00Z,meter-c-f01,11.50,14049.056
src-meter-0237-009,2026-01-15T11:57:00Z,meter-c-f02,12.58,14553.735
src-meter-0237-010,2026-01-15T11:57:00Z,meter-c-f03,14.32,15058.504
src-meter-0237-011,2026-01-15T11:57:00Z,meter-c-f04,15.28,15563.255
src-meter-0238-000,2026-01-15T11:58:00Z,meter-a-f01,13.20,10057.914
src-meter-0238-001,2026-01-15T11:58:00Z,meter-a-f02,14.08,10563.404
src-meter-0238-002,2026-01-15T11:58:00Z,meter-a-f03,15.33,11068.767
src-meter-0238-003,2026-01-15T11:58:00Z,meter-a-f04,16.35,11573.898
src-meter-0238-004,2026-01-15T11:58:00Z,meter-b-f01,14.30,12064.478
src-meter-0238-005,2026-01-15T11:58:00Z,meter-b-f02,15.46,12569.419
src-meter-0238-006,2026-01-15T11:58:00Z,meter-b-f03,17.06,13074.117
src-meter-0238-007,2026-01-15T11:58:00Z,meter-b-f04,18.80,13578.832
src-meter-0238-008,2026-01-15T11:58:00Z,meter-c-f01,11.51,14049.248
src-meter-0238-009,2026-01-15T11:58:00Z,meter-c-f02,12.88,14553.949
src-meter-0238-010,2026-01-15T11:58:00Z,meter-c-f03,14.51,15058.746
src-meter-0238-011,2026-01-15T11:58:00Z,meter-c-f04,15.27,15563.509
src-meter-0239-000,2026-01-15T11:59:00Z,meter-a-f01,12.71,10058.126
src-meter-0239-001,2026-01-15T11:59:00Z,meter-a-f02,13.77,10563.633
src-meter-0239-002,2026-01-15T11:59:00Z,meter-a-f03,15.28,11069.022
src-meter-0239-003,2026-01-15T11:59:00Z,meter-a-f04,16.67,11574.176
