source_record_id,observed_at,device_id,room_temperature_c,relative_humidity_pct,co2_ppm
src-iaq-0236-040,2026-01-15T11:56:00Z,iaq-c-f03-east-r01,25.11,56.3,672.6
src-iaq-0236-041,2026-01-15T11:56:00Z,iaq-c-f03-east-r02,25.12,56.6,709.7
src-iaq-0236-042,2026-01-15T11:56:00Z,iaq-c-f03-west-r01,25.21,56.6,653.9
src-iaq-0236-043,2026-01-15T11:56:00Z,iaq-c-f03-west-r02,25.27,55.8,680.5
src-iaq-0236-044,2026-01-15T11:56:00Z,iaq-c-f04-east-r01,25.61,56.2,687.3
src-iaq-0236-045,2026-01-15T11:56:00Z,iaq-c-f04-east-r02,25.74,55.8,680.5
src-iaq-0236-046,2026-01-15T11:56:00Z,iaq-c-f04-west-r01,25.76,55.2,667.2
src-iaq-0236-047,2026-01-15T11:56:00Z,iaq-c-f04-west-r02,25.74,55.3,744.8
src-iaq-0237-000,2026-01-15T11:57:00Z,iaq-a-f01-east-r01,24.89,51.1,917.2
src-iaq-0237-001,2026-01-15T11:57:00Z,iaq-a-f01-east-r02,24.91,50.8,959.4
src-iaq-0237-002,2026-01-15T11:57:00Z,iaq-a-f01-west-r01,25.02,50.6,915.8
src-iaq-0237-003,2026-01-15T11:57:00Z,iaq-a-f01-west-r02,24.73,50.6,957.2
src-iaq-0237-004,2026-01-15T11:57:00Z,iaq-a-f02-east-r01,24.94,50.3,934.7
src-iaq-0237-005,2026-01-15T11:57:00Z,iaq-a-f02-east-r02,24.97,49.2,945.9
src-iaq-0237-006,2026-01-15T11:57:00Z,iaq-a-f02-west-r01,24.85,49.1,897.3
src-iaq-0237-007,2026-01-15T11:57:00Z,iaq-a-f02-west-r02,24.61,48.3,915.3
src-iaq-0237-008,2026-01-15T11:57:00Z,iaq-a-f03-east-r01,24.85,48.2,879.1
src-iaq-0237-009,2026-01-15T11:57:00Z,iaq-a-f03-east-r02,24.60,47.9,884.1
src-iaq-0237-010,2026-01-15T11:57:00Z,iaq-a-f03-west-r01,24.67,48.5,838.9
src-iaq-0237-011,2026-01-15T11:57:00Z,iaq-a-f03-west-r02,24.44,47.5,853.6
src-iaq-0237-012,2026-01-15T11:57:00Z,iaq-a-f04-east-r01,24.54,47.7,816.9
src-iaq-0237-013,2026-01-15T11:57:00Z,iaq-a-f04-east-r02,24.36,48.6,801.1
src-iaq-0237-014,2026-01-15T11:57:00Z,iaq-a-f04-west-r01,24.27,47.8,758.9
src-iaq-0237-015,2026-01-15T11:57:00Z,iaq-a-f04-west-r02,24.20,47.9,721.4
src-iaq-0237-016,2026-01-15T11:57:00Z,iaq-b-f01-east-r01,23.74,47.7,703.7
src-iaq-0237-017,2026-01-15T11:57:00Z,iaq-b-f01-east-r02,23.55,48.1,704.7
src-iaq-0237-018,2026-01-15T11:57:00Z,iaq-b-f01-west-r01,23.42,48.1,687.3
src-iaq-0237-019,2026-01-15T11:57:00Z,iaq-b-f01-west-r02,23.50,49.4,692.0
src-iaq-0237-020,2026-01-15T11:57:00Z,iaq-b-f02-east-r01,23.52,49.4,659.6
src-iaq-0237-021,2026-01-15T11:57:00Z,iaq-b-f02-east-r02,23.52,49.9,696.7
src-iaq-0237-022,2026-01-15T11:57:00Z,iaq-b-f02-west-r01,23.43,49.3,653.6
src-iaq-0237-023,2026-01-15T11:57:00Z,iaq-b-f02-west-r02,23.41,50.5,704.5
src-iaq-0237-024,2026-01-15T11:57:00Z,iaq-b-f03-east-r01,23.55,50.1,656.0
src-iaq-0237-025,2026-01-15T11:57:00Z,iaq-b-f03-east-r02,23.75,50.7,709.7
src-iaq-0237-026,2026-01-15T11:57:00Z,iaq-b-f03-west-r01,23.70,51.6,686.3
src-iaq-0237-027,2026-01-15T11:57:00Z,iaq-b-f03-west-r02,23.68,52.3,703.3
src-iaq-0237-028,2026-01-15T11:57:00Z,iaq-b-f04-east-r01,23.94,52.4,649.3
src-iaq-0237-029,2026-01-15T11:57:00Z,iaq-b-f04-east-r02,24.03,52.7,695.7
src-iaq-0237-030,2026-01-15T11:57:00Z,iaq-b-f04-west-r01,24.08,52.7,682.2
src-iaq-0237-031,2026-01-15T11:57:00Z,iaq-b-f04-west-r02,23.98,53.3,703.1
src-iaq-0237-032,2026-01-15T11:57:00Z,iaq-c-f01-east-r01,23.85,54.0,655.6
src-iaq-0237-033,2026-01-15T11:57:00Z,iaq-c-f01-east-r02,24.05,54.2,688.4
src-iaq-0237-034,2026-01-15T11:57:00Z,iaq-c-f01-west-r01,24.09,54.6,669.8
src-iaq-0237-035,2026-01-15T11:57:00Z,iaq-c-f01-west-r02,24.23,55.4,669.1
src-iaq-0237-036,2026-01-15T11:57:00Z,iaq-c-f02-east-r01,24.37,55.1,668.8
src-iaq-0237-037,2026-01-15T11:57:00Z,iaq-c-f02-east-r02,24.61,55.5,679.9
src-iaq-0237-038,2026-01-15T11:57:00Z,iaq-c-f02-west-r01,24.60,56.0,681.7
src-iaq-0237-039,2026-01-15T11:57:00Z,iaq-c-f02-west-r02,24.82,55.3,692.4
src-iaq-0237-040,2026-01-15T11:57:00Z,iaq-c-f03-east-r01,24.97,55.9,653.9
src-iaq-0237-041,2026-01-15T11:57:00Z,iaq-c-f03-east-r02,25.06,55.5,700.9
src-iaq-0237-042,2026-01-15T11:57:00Z,iaq-c-f03-west-r01,25.30,56.5,662.3
src-iaq-0237-043,2026-01-15T11:57:00Z,iaq-c-f03-west-r02,25.20,56.5,668.7
src-iaq-0237-044,2026-01-15T11:57:00Z,iaq-c-f04-east-r01,25.58,56.3,653.6
src-iaq-0237-045,2026-01-15T11:57:00Z,iaq-c-f04-east-r02,25.65,55.3,693.2
src-iaq-0237-046,2026-01-15T11:57:00Z,iaq-c-f04-west-r01,25.85,55.4,676.8
src-iaq-0237-047,2026-01-15T11:57:00Z,iaq-c-f04-west-r02,25.74,54.9,713.9
src-iaq-0238-000,2026-01-15T11:58:00Z,iaq-a-f01-east-r01,24.97,51.2,938.1
src-iaq-0238-001,2026-01-15T11:58:00Z,iaq-a-f01-east-r02,25.03,50.5,959.0
src-iaq-0238-002,2026-01-15T11:58:00Z,iaq-a-f01-west-r01,24.89,50.3,919.1
src-iaq-0238-003,2026-01-15T11:58:00Z,iaq-a-f01-west-r02,24.83,49.8,937.5
src-iaq-0238-004,2026-01-15T11:58:00Z,iaq-a-f02-east-r01,24.85,50.2,908.6
src-iaq-0238-005,2026-01-15T11:58:00Z,iaq-a-f02-east-r02,24.93,49.8,943.5
src-iaq-0238-006,2026-01-15T11:58:00Z,iaq-a-f02-west-r01,24.66,48.9,919.8
src-iaq-0238-007,2026-01-15T11:58:00Z,iaq-a-f02-west-r02,24.73,49.1,897.0
src-iaq-0238-008,2026-01-15T11:58:00Z,iaq-a-f03-east-r01,24.69,48.5,896.5
src-iaq-0238-009,2026-01-15T11:58:00Z,iaq-a-f03-east-r02,24.62,48.8,902.3
src-iaq-0238-010,2026-01-15T11:58:00Z,iaq-a-f03-west-r01,24.58,47.6,830.4
src-iaq-0238-011,2026-01-15T11:58:00Z,iaq-a-f03-west-r02,24.57,47.8,855.9
src-iaq-0238-012,2026-01-15T11:58:00Z,iaq-a-f04-east-r01,24.52,48.2,791.5
src-iaq-0238-013,2026-01-15T11:58:00Z,iaq-a-f04-east-r02,24.41,47.7,792.8
src-iaq-0238-014,2026-01-15T11:58:00Z,iaq-a-f04-west-r01,24.33,47.6,729.1
src-iaq-0238-015,2026-01-15T11:58:00Z,iaq-a-f04-west-r02,24.35,48.2,716.1
src-iaq-0238-016,2026-01-15T11:58:00Z,iaq-b-f01-east-r01,23.62,47.7,674.9
src-iaq-0238-017,2026-01-15T11:58:00Z,iaq-b-f01-east-r02,23.55,48.1,686.5
src-iaq-0238-018,2026-01-15T11:58:00Z,iaq-b-f01-west-r01,23.48,48.9,670.2
src-iaq-0238-019,2026-01-15T11:58:00Z,iaq-b-f01-west-r02,23.51,49.0,709.2
src-iaq-0238-020,2026-01-15T11:58:00Z,iaq-b-f02-east-r01,23.58,49.6,688.1
src-iaq-0238-021,2026-01-15T11:58:00Z,iaq-b-f02-east-r02,23.43,49.9,711.0
src-iaq-0238-022,2026-01-15T11:58:00Z,iaq-b-f02-west-r01,23.44,50.0,690.8
src-iaq-0238-023,2026-01-15T11:58:00Z,iaq-b-f02-west-r02,23.52,50.3,690.0
src-iaq-0238-024,2026-01-15T11:58:00Z,iaq-b-f03-east-r01,23.55,50.8,664.2
src-iaq-0238-025,2026-01-15T11:58:00Z,iaq-b-f03-east-r02,23.54,51.8,711.8
src-iaq-0238-026,2026-01-15T11:58:00Z,iaq-b-f03-west-r01,23.67,51.2,690.8
src-iaq-0238-027,2026-01-15T11:58:00Z,iaq-b-f03-west-r02,23.58,52.5,688.2
src-iaq-0238-028,2026-01-15T11:58:00Z,iaq-b-f04-east-r01,23.80,53.0,657.8
src-iaq-0238-029,2026-01-15T11:58:00Z,iaq-b-f04-east-r02,23.87,53.0,686.0
src-iaq-0238-030,2026-01-15T11:58:00Z,iaq-b-f04-west-r01,24.04,53.0,674.5
src-iaq-0238-031,2026-01-15T11:58:00Z,iaq-b-f04-west-r02,23.97,53.2,682.4
src-iaq-0238-032,2026-01-15T11:58:00Z,iaq-c-f01-east-r01,24.07,53.8,679.8
src-iaq-0238-033,2026-01-15T11:58:00Z,iaq-c-f01-east-r02,24.04,54.2,676.5
src-iaq-0238-034,2026-01-15T11:58:00Z,iaq-c-f01-west-r01,24.11,54.4,687.3
src-iaq-0238-035,2026-01-15T11:58:00Z,iaq-c-f01-west-r02,24.31,54.8,697.1
src-iaq-0238-036,2026-01-15T11:58:00Z,iaq-c-f02-east-r01,24.38,55.6,671.0
src-iaq-0238-037,2026-01-15T11:58:00Z,iaq-c-f02-east-r02,24.65,55.1,684.7
src-iaq-0238-038,2026-01-15T11:58:00Z,iaq-c-f02-west-r01,24.66,55.6,674.1
src-iaq-0238-039,2026-01-15T11:58:00Z,iaq-c-f02-west-r02,24.77,56.0,674.9
src-iaq-0238-040,2026-01-15T11:58:00Z,iaq-c-f03-east-r01,24.97,56.1,660.9
src-iaq-0238-041,2026-01-15T11:58:00Z,iaq-c-f03-east-r02,25.22,55.5,675.2
src-iaq-0238-042,2026-01-15T11:58:00Z,iaq-c-f03-west-r01,25.25,55.7,668.3
src-iaq-0238-043,2026-01-15T11:58:00Z,iaq-c-f03-west-r02,25.37,55.4,688.7
src-iaq-0238-044,2026-01-15T11:58:00Z,iaq-c-f04-east-r01,25.71,55.5,686.8
src-iaq-0238-045,2026-01-15T11:58:00Z,iaq-c-f04-east-r02,25.62,55.2,690.9
src-iaq-0238-046,2026-01-15T11:58:00Z,iaq-c-f04-west-r01,25.84,55.9,710.1
src-iaq-0238-047,2026-01-15T11:58:00Z,iaq-c-f04-west-r02,25.88,55.1,762.0
src-iaq-0239-000,2026-01-15T11:59:00Z,iaq-a-f01-east-r01,24.91,51.2,905.2
src-iaq-0239-001,2026-01-15T11:59:00Z,iaq-a-f01-east-r02,25.01,50.4,961.3
src-iaq-0239-002,2026-01-15T11:59:00Z,iaq-a-f01-west-r01,24.93,49.9,936.5
src-iaq-0239-003,2026-01-15T11:59:00Z,iaq-a-f01-west-r02,24.76,50.3,940.6
src-iaq-0239-004,2026-01-15T11:59:00Z,iaq-a-f02-east-r01,24.82,49.6,941.9
src-iaq-0239-005,2026-01-15T11:59:00Z,iaq-a-f02-east-r02,24.82,49.7,952.7
src-iaq-0239-006,2026-01-15T11:59:00Z,iaq-a-f02-west-r01,24.84,48.4,892.8
src-iaq-0239-007,2026-01-15T11:59:00Z,iaq-a-f02-west-r02,24.59,49.3,927.8
src-iaq-0239-008,2026-01-15T11:59:00Z,iaq-a-f03-east-r01,24.81,48.0,886.8
src-iaq-0239-009,2026-01-15T11:59:00Z,iaq-a-f03-east-r02,24.68,48.3,854.4
src-iaq-0239-010,2026-01-15T11:59:00Z,iaq-a-f03-west-r01,24.58,47.8,816.3
src-iaq-0239-011,2026-01-15T11:59:00Z,iaq-a-f03-west-r02,24.37,47.8,811.0
src-iaq-0239-012,2026-01-15T11:59:00Z,iaq-a-f04-east-r01,24.54,48.0,795.2
src-iaq-0239-013,2026-01-15T11:59:00Z,iaq-a-f04-east-r02,24.52,47.7,792.5
src-iaq-0239-014,2026-01-15T11:59:00Z,iaq-a-f04-west-r01,24.32,47.9,729.2
src-iaq-0239-015,2026-01-15T11:59:00Z,iaq-a-f04-west-r02,24.15,48.1,744.8
src-iaq-0239-016,2026-01-15T11:59:00Z,iaq-b-f01-east-r01,23.69,48.1,680.5
src-iaq-0239-017,2026-01-15T11:59:00Z,iaq-b-f01-east-r02,23.42,48.3,681.3
src-iaq-0239-018,2026-01-15T11:59:00Z,iaq-b-f01-west-r01,23.48,48.8,662.7
src-iaq-0239-019,2026-01-15T11:59:00Z,iaq-b-f01-west-r02,23.34,48.6,699.4
src-iaq-0239-020,2026-01-15T11:59:00Z,iaq-b-f02-east-r01,23.54,48.8,651.8
src-iaq-0239-021,2026-01-15T11:59:00Z,iaq-b-f02-east-r02,23.53,50.2,680.6
src-iaq-0239-022,2026-01-15T11:59:00Z,iaq-b-f02-west-r01,23.47,50.0,689.3
src-iaq-0239-023,2026-01-15T11:59:00Z,iaq-b-f02-west-r02,23.36,50.6,699.0
src-iaq-0239-024,2026-01-15T11:59:00Z,iaq-b-f03-east-r01,23.64,51.0,668.7
src-iaq-0239-025,2026-01-15T11:59:00Z,iaq-b-f03-east-r02,23.71,51.9,674.6
src-iaq-0239-026,2026-01-15T11:59:00Z,iaq-b-f03-west-r01,23.55,52.3,690.0
src-iaq-0239-027,2026-01-15T11:59:00Z,iaq-b-f03-west-r02,23.62,52.1,708.1
src-iaq-0239-028,2026-01-15T11:59:00Z,iaq-b-f04-east-r01,23.83,53.0,663.5
src-iaq-0239-029,2026-01-15T11:59:00Z,iaq-b-f04-east-r02,23.96,53.5,671.4
src-iaq-0239-030,2026-01-15T11:59:00Z,iaq-b-f04-west-r01,24.02,53.9,657.5
src-iaq-0239-031,2026-01-15T11:59:00Z,iaq-b-f04-west-r02,24.12,54.2,680.3
src-iaq-0239-032,2026-01-15T11:59:00Z,iaq-c-f01-east-r01,23.96,54.6,683.8
src-iaq-0239-033,2026-01-15T11:59:00Z,iaq-c-f01-east-r02,24.15,55.1,705.1
src-iaq-0239-034,2026-01-15T11:59:00Z,iaq-c-f01-west-r01,24.17,55.1,677.1
src-iaq-0239-035,2026-01-15T11:59:00Z,iaq-c-f01-west-r02,24.20,54.9,675.3
src-iaq-0239-036,2026-01-15T11:59:00Z,iaq-c-f02-east-r01,24.44,55.2,670.8
src-iaq-0239-037,2026-01-15T11:59:00Z,iaq-c-f02-east-r02,24.61,56.0,694.1
src-iaq-0239-038,2026-01-15T11:59:00Z,iaq-c-f02-west-r01,24.77,56.3,690.9
src-iaq-0239-039,2026-01-15T11:59:00Z,iaq-c-f02-west-r02,24.94,55.4,676.8
src-iaq-0239-040,2026-01-15T11:59:00Z,iaq-c-f03-east-r01,25.17,56.0,648.5
src-iaq-0239-041,2026-01-15T11:59:00Z,iaq-c-f03-east-r02,25.20,56.3,674.1
src-iaq-0239-042,2026-01-15T11:59:00Z,iaq-c-f03-west-r01,25.30,55.5,664.4
src-iaq-0239-043,2026-01-15T11:59:00Z,iaq-c-f03-west-r02,25.37,55.4,682.9
src-iaq-0239-044,2026-01-15T11:59:00Z,iaq-c-f04-east-r01,25.54,55.2,686.8
src-iaq-0239-045,2026-01-15T11:59:00Z,iaq-c-f04-east-r02,25.83,55.9,701.7
src-iaq-0239-046,2026-01-15T11:59:00Z,iaq-c-f04-west-r01,25.78,56.0,701.1
src-iaq-0239-047,2026-01-15T11:59:00Z,iaq-c-f04-west-r02,25.90,55.5,731.5
src-iaq-0240-000,2026-01-15T12:00:00Z,iaq-a-f01-east-r01,25.02,51.6,923.2
src-iaq-0240-001,2026-01-15T12:00:00Z,iaq-a-f01-east-r02,24.91,50.3,960.3
src-iaq-0240-002,2026-01-15T12:00:00Z,iaq-a-f01-west-r01,24.95,50.1,927.8
src-iaq-0240-003,2026-01-15T12:00:00Z,iaq-a-f01-west-r02,24.73,50.2,962.2
src-iaq-0240-004,2026-01-15T12:00:00Z,iaq-a-f02-east-r01,24.78,49.6,941.3
src-iaq-0240-005,2026-01-15T12:00:00Z,iaq-a-f02-east-r02,24.74,49.2,928.1
src-iaq-0240-006,2026-01-15T12:00:00Z,iaq-a-f02-west-r01,24.62,48.8,904.3
src-iaq-0240-007,2026-01-15T12:00:00Z,iaq-a-f02-west-r02,24.50,48.7,884.2
src-iaq-0240-008,2026-01-15T12:00:00Z,iaq-a-f03-east-r01,24.80,48.6,878.2
src-iaq-0240-009,2026-01-15T12:00:00Z,iaq-a-f03-east-r02,24.63,47.9,879.2
src-iaq-0240-010,2026-01-15T12:00:00Z,iaq-a-f03-west-r01,24.48,48.3,817.6
src-iaq-0240-011,2026-01-15T12:00:00Z,iaq-a-f03-west-r02,24.32,48.4,833.9
src-iaq-0240-012,2026-01-15T12:00:00Z,iaq-a-f04-east-r01,24.37,48.4,790.7
src-iaq-0240-013,2026-01-15T12:00:00Z,iaq-a-f04-east-r02,24.34,48.3,790.9
src-iaq-0240-014,2026-01-15T12:00:00Z,iaq-a-f04-west-r01,24.34,48.0,706.2
src-iaq-0240-015,2026-01-15T12:00:00Z,iaq-a-f04-west-r02,24.21,47.6,712.3
src-iaq-0240-016,2026-01-15T12:00:00Z,iaq-b-f01-east-r01,23.60,48.2,651.4
src-iaq-0240-017,2026-01-15T12:00:00Z,iaq-b-f01-east-r02,23.57,48.1,705.2
src-iaq-0240-018,2026-01-15T12:00:00Z,iaq-b-f01-west-r01,23.38,48.9,679.1
src-iaq-0240-019,2026-01-15T12:00:00Z,iaq-b-f01-west-r02,23.40,49.4,679.5
src-iaq-0240-020,2026-01-15T12:00:00Z,iaq-b-f02-east-r01,23.65,49.5,687.5
src-iaq-0240-021,2026-01-15T12:00:00Z,iaq-b-f02-east-r02,23.62,49.4,711.6
src-iaq-0240-022,2026-01-15T12:00:00Z,iaq-b-f02-west-r01,23.43,49.9,652.7
src-iaq-0240-023,2026-01-15T12:00:00Z,iaq-b-f02-west-r02,23.46,50.3,692.2
src-iaq-0240-024,2026-01-15T12:00:00Z,iaq-b-f03-east-r01,23.60,51.2,664.6
src-iaq-0240-025,2026-01-15T12:00:00Z,iaq-b-f03-east-r02,23.63,50.9,673.4
src-iaq-0240-026,2026-01-15T12:00:00Z,iaq-b-f03-west-r01,23.55,52.3,676.9
src-iaq-0240-027,2026-01-15T12:00:00Z,iaq-b-f03-west-r02,23.58,52.8,697.7
src-iaq-0240-028,2026-01-15T12:00:00Z,iaq-b-f04-east-r01,23.91,52.8,662.2
src-iaq-0240-029,2026-01-15T12:00:00Z,iaq-b-f04-east-r02,23.88,52.7,681.7
src-iaq-0240-030,2026-01-15T12:00:00Z,iaq-b-f04-west-r01,24.01,53.0,657.0
src-iaq-0240-031,2026-01-15T12:00:00Z,iaq-b-f04-west-r02,24.15,54.0,706.6
src-iaq-0240-032,2026-01-15T12:00:00Z,iaq-c-f01-east-r01,23.99,54.6,660.6
src-iaq-0240-033,2026-01-15T12:00:00Z,iaq-c-f01-east-r02,24.19,55.2,688.0
src-iaq-0240-034,2026-01-15T12:00:00Z,iaq-c-f01-west-r01,24.20,54.7,651.0
src-iaq-0240-035,2026-01-15T12:00:00Z,iaq-c-f01-west-r02,24.37,55.4,681.2
src-iaq-0240-036,2026-01-15T12:00:00Z,iaq-c-f02-east-r01,24.56,56.1,686.9
src-iaq-0240-037,2026-01-15T12:00:00Z,iaq-c-f02-east-r02,24.58,55.8,683.8
src-iaq-0240-038,2026-01-15T12:00:00Z,iaq-c-f02-west-r01,24.71,55.8,664.9
src-iaq-0240-039,2026-01-15T12:00:00Z,iaq-c-f02-west-r02,24.90,55.5,673.6
src-iaq-0240-040,2026-01-15T12:00:00Z,iaq-c-f03-east-r01,25.09,55.6,666.9
src-iaq-0240-041,2026-01-15T12:00:00Z,iaq-c-f03-east-r02,25.26,55.5,684.7
src-iaq-0240-042,2026-01-15T12:00:00Z,iaq-c-f03-west-r01,25.27,55.6,677.3
src-iaq-0240-043,2026-01-15T12:00:00Z,iaq-c-f03-west-r02,25.45,56.0,710.5
src-iaq-0240-044,2026-01-15T12:00:00Z,iaq-c-f04-east-r01,25.61,55.5,679.5
src-iaq-0240-045,2026-01-15T12:00:00Z,iaq-c-f04-east-r02,25.67,55.1,719.7
src-iaq-0240-046,2026-01-15T12:00:00Z,iaq-c-f04-west-r01,25.88,55.1,704.1
src-iaq-0240-047,2026-01-15T12:00:00Z,iaq-c-f04-west-r02,25.98,55.4,782.6
src-iaq-0241-000,2026-01-15T12:01:00Z,iaq-a-f01-east-r01,25.05,51.3,905.9
src-iaq-0241-001,2026-01-15T12:01:00Z,iaq-a-f01-east-r02,24.77,50.5,955.6
src-iaq-0241-002,2026-01-15T12:01:00Z,iaq-a-f01-west-r01,24.77,50.5,933.3
src-iaq-0241-003,2026-01-15T12:01:00Z,iaq-a-f01-west-r02,24.83,49.6,944.7
src-iaq-0241-004,2026-01-15T12:01:00Z,iaq-a-f02-east-r01,24.75,49.1,928.6
src-iaq-0241-005,2026-01-15T12:01:00Z,iaq-a-f02-east-r02,24.73,49.1,945.7
src-iaq-0241-006,2026-01-15T12:01:00Z,iaq-a-f02-west-r01,24.75,48.2,876.5
src-iaq-0241-007,2026-01-15T12:01:00Z,iaq-a-f02-west-r02,24.64,48.8,903.6
src-iaq-0241-008,2026-01-15T12:01:00Z,iaq-a-f03-east-r01,24.73,47.8,875.4
src-iaq-0241-009,2026-01-15T12:01:00Z,iaq-a-f03-east-r02,24.65,47.6,863.7
src-iaq-0241-010,2026-01-15T12:01:00Z,iaq-a-f03-west-r01,24.48,47.9,807.8
src-iaq-0241-011,2026-01-15T12:01:00Z,iaq-a-f03-west-r02,24.38,48.5,834.4
src-iaq-0241-012,2026-01-15T12:01:00Z,iaq-a-f04-east-r01,24.42,47.5,790.2
src-iaq-0241-013,2026-01-15T12:01:00Z,iaq-a-f04-east-r02,24.36,48.3,751.9
src-iaq-0241-014,2026-01-15T12:01:00Z,iaq-a-f04-west-r01,24.34,47.7,731.1
src-iaq-0241-015,2026-01-15T12:01:00Z,iaq-a-f04-west-r02,24.25,48.8,722.2
src-iaq-0241-016,2026-01-15T12:01:00Z,iaq-b-f01-east-r01,23.67,48.0,663.1
src-iaq-0241-017,2026-01-15T12:01:00Z,iaq-b-f01-east-r02,23.51,48.5,693.9
src-iaq-0241-018,2026-01-15T12:01:00Z,iaq-b-f01-west-r01,23.40,49.2,666.7
src-iaq-0241-019,2026-01-15T12:01:00Z,iaq-b-f01-west-r02,23.36,48.6,690.8
src-iaq-0241-020,2026-01-15T12:01:00Z,iaq-b-f02-east-r01,23.49,50.1,691.5
src-iaq-0241-021,2026-01-15T12:01:00Z,iaq-b-f02-east-r02,23.38,50.0,696.3
src-iaq-0241-022,2026-01-15T12:01:00Z,iaq-b-f02-west-r01,23.37,50.3,652.4
src-iaq-0241-023,2026-01-15T12:01:00Z,iaq-b-f02-west-r02,23.41,51.3,677.6
src-iaq-0241-024,2026-01-15T12:01:00Z,iaq-b-f03-east-r01,23.74,51.5,675.6
src-iaq-0241-025,2026-01-15T12:01:00Z,iaq-b-f03-east-r02,23.73,51.1,682.1
src-iaq-0241-026,2026-01-15T12:01:00Z,iaq-b-f03-west-r01,23.63,52.6,650.5
src-iaq-0241-027,2026-01-15T12:01:00Z,iaq-b-f03-west-r02,23.60,53.0,693.5
src-iaq-0241-028,2026-01-15T12:01:00Z,iaq-b-f04-east-r01,23.92,53.0,676.4
src-iaq-0241-029,2026-01-15T12:01:00Z,iaq-b-f04-east-r02,23.96,53.5,671.6
src-iaq-0241-030,2026-01-15T12:01:00Z,iaq-b-f04-west-r01,24.11,53.4,648.1
src-iaq-0241-031,2026-01-15T12:01:00Z,iaq-b-f04-west-r02,24.01,54.7,685.6
src-iaq-0241-032,2026-01-15T12:01:00Z,iaq-c-f01-east-r01,23.96,54.9,688.0
src-iaq-0241-033,2026-01-15T12:01:00Z,iaq-c-f01-east-r02,24.23,54.3,679.7
src-iaq-0241-034,2026-01-15T12:01:00Z,iaq-c-f01-west-r01,24.21,55.2,658.4
src-iaq-0241-035,2026-01-15T12:01:00Z,iaq-c-f01-west-r02,24.31,55.5,669.9
src-iaq-0241-036,2026-01-15T12:01:00Z,iaq-c-f02-east-r01,24.50,55.2,673.3
src-iaq-0241-037,2026-01-15T12:01:00Z,iaq-c-f02-east-r02,24.71,55.2,670.4
src-iaq-0241-038,2026-01-15T12:01:00Z,iaq-c-f02-west-r01,24.86,55.4,677.5
src-iaq-0241-039,2026-01-15T12:01:00Z,iaq-c-f02-west-r02,24.95,55.7,676.4
src-iaq-0241-040,2026-01-15T12:01:00Z,iaq-c-f03-east-r01,25.23,56.1,668.0
src-iaq-0241-041,2026-01-15T12:01:00Z,iaq-c-f03-east-r02,25.33,55.6,690.9
src-iaq-0241-042,2026-01-15T12:01:00Z,iaq-c-f03-west-r01,25.42,56.5,668.1
src-iaq-0241-043,2026-01-15T12:01:00Z,iaq-c-f03-west-r02,25.40,56.1,671.2
src-iaq-0241-044,2026-01-15T12:01:00Z,iaq-c-f04-east-r01,25.72,55.8,658.1
src-iaq-0241-045,2026-01-15T12:01:00Z,iaq-c-f04-east-r02,25.76,54.9,700.5
src-iaq-0241-046,2026-01-15T12:01:00Z,iaq-c-f04-west-r01,25.73,54.7,705.5
src-iaq-0241-047,2026-01-15T12:01:00Z,iaq-c-f04-west-r02,25.97,54.8,757.3
src-iaq-0242-000,2026-01-15T12:02:00Z,iaq-a-f01-east-r01,24.87,50.9,931.7
src-iaq-0242-001,2026-01-15T12:02:00Z,iaq-a-f01-east-r02,24.93,49.7,931.7
src-iaq-0242-002,2026-01-15T12:02:00Z,iaq-a-f01-west-r01,24.70,50.1,949.5
src-iaq-0242-003,2026-01-15T12:02:00Z,iaq-a-f01-west-r02,24.63,50.0,962.7
src-iaq-0242-004,2026-01-15T12:02:00Z,iaq-a-f02-east-r01,24.89,49.6,928.8
src-iaq-0242-005,2026-01-15T12:02:00Z,iaq-a-f02-east-r02,24.83,48.5,924.8
src-iaq-0242-006,2026-01-15T12:02:00Z,iaq-a-f02-west-r01,24.59,48.5,892.7
src-iaq-0242-007,2026-01-15T12:02:00Z,iaq-a-f02-west-r02,24.51,48.2,901.3
src-iaq-0242-008,2026-01-15T12:02:00Z,iaq-a-f03-east-r01,24.66,47.9,858.6
src-iaq-0242-009,2026-01-15T12:02:00Z,iaq-a-f03-east-r02,24.56,47.8,847.5
src-iaq-0242-010,2026-01-15T12:02:00Z,iaq-a-f03-west-r01,24.51,48.2,828.6
src-iaq-0242-011,2026-01-15T12:02:00Z,iaq-a-f03-west-r02,24.35,48.2,825.3
src-iaq-0242-012,2026-01-15T12:02:00Z,iaq-a-f04-east-r01,24.31,48.3,769.8
src-iaq-0242-013,2026-01-15T12:02:00Z,iaq-a-f04-east-r02,24.22,47.5,753.4
src-iaq-0242-014,2026-01-15T12:02:00Z,iaq-a-f04-west-r01,24.31,48.0,721.2
src-iaq-0242-015,2026-01-15T12:02:00Z,iaq-a-f04-west-r02,24.20,48.2,691.6
src-iaq-0242-016,2026-01-15T12:02:00Z,iaq-b-f01-east-r01,23.49,48.2,666.6
src-iaq-0242-017,2026-01-15T12:02:00Z,iaq-b-f01-east-r02,23.44,49.0,668.5
src-iaq-0242-018,2026-01-15T12:02:00Z,iaq-b-f01-west-r01,23.36,48.5,669.8
src-iaq-0242-019,2026-01-15T12:02:00Z,iaq-b-f01-west-r02,23.28,48.9,679.8
